oare_id,sentence_uuid,transliteration,transliteration_with_annotations,translation
05083743-603f-48b5-a6c7-f089ed845d94,b2190448-235c-4c52-b8c4-24b3938bcca3,šu-ma kà-nu-tum a-na a-na-aḫ-ì-lí ta-tù-wa-ar a-lá-bu-um ú-ša-ḫa-sú-ú,"šu-ma kà-nu-tum a-na a-na-aḫ-ì-lí ta-tù-wa-ar {to turn, return; become (again)} a-lá-bu-um ú-ša-ḫa-sú-ú","Should Kannūtum come back on Anah-ilī, then Ali-abum will clear him."
05083743-603f-48b5-a6c7-f089ed845d94,3480cc41-5a21-44ff-9705-255b26789dda,KÙ.BABBAR ú KÙ.KI šu-ut a-na É a-lim{ki} a-na ḫu-bu-ul ili₅-ba-ni i-ší-qí-il₅,"KÙ.BABBAR {silver, price; money} ú KÙ.KI šu-ut a-na É {house} a-lim{ki} a-na ḫu-bu-ul {pit, trench; debt; interest-bearing loan; interest, (interest-bearing) debt, on loan, creditor, debtor's prison} ili₅-ba-ni i-ší-qí-il₅ {to take away; to weigh, pay; balance, suspend}",The afore-mentioned silver and gold have been paid to the City House for (to cover) Ilī-bāni’s debts.
05083743-603f-48b5-a6c7-f089ed845d94,cbb4dcf4-0ebc-44a6-bc89-96495e769e66,a-ma-kam a-le té-er-tí ili₅-ba-ni i-ba-ší-ú ša ½ ma-na KÙ.KI pá-ša-lamₓ ù 1 ½ ma-na KÙ.BABBAR ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a,"a-ma-kam {there, from there} a-le {where?} té-er-tí {instruction, commission, delegate, official, administrative post, directive, omen, oracle, to take, have taken omens, liver} ili₅-ba-ni i-ba-ší-ú ša ½ ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.KI pá-ša-lamₓ {(a kind of) gold} ù 1 ½ ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a","Over there, wherever goods ordered by Ilī-bāni are available, seize for a value of ½ mina of pašallum gold and 1 ½ mina of silver or what has been bought for it and take it at your own reponsibility."
05083743-603f-48b5-a6c7-f089ed845d94,30adca6f-62d1-4185-a86f-9c50139bc2a4,ṭup-pá-am ša a-lim{ki} da-nam ša ki-ma KÙ.KI ú KÙ.BABBAR ša kà-nu-tí-ni ú-kà-al,"ṭup-pá-am {younger brother, second in rank; mark on skin, mole; (clay) tablet, document, letter, to write, read a tablet; very plump} ša a-lim{ki} da-nam {all-powerful; strong, powerful, mighty, great, firm, binding document, strong, urgent, hard, difficult, severe, high, big; (large) vat, barrel, silver barrel; strength, power} ša ki-ma KÙ.KI ú KÙ.BABBAR {silver, price; money} ša kà-nu-tí-ni ú-kà-al",I have a strong tablet of the City stating that the silver and gold belong to Kannūtum.
05083743-603f-48b5-a6c7-f089ed845d94,c4455bf6-1a3f-44ec-9cf3-5c294dd05b23,ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra,ú šu-ma ku-li-a i-lá-kam-ma {to go} a-wa-tim {word; matter} ú-ga-mar a-dí a-lá-kà-ni {to go} i-ta-ba-lá-šu a-wa-tim {word; matter} lá {to be(come) little} tù-ga-ma-ra,"And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair!"
06ec260a-bcc5-4762-b2ee-dfbc10cfbfbe,1e02bc96-072c-41ac-aedb-0ab68b5a3411,ṭup-pu-ú ḫa-ru-mu-tum ša ší-bi-a ša me-er-e i-dí-a-bi₄-im,"ṭup-pu-ú {younger brother, second in rank; mark on skin, mole; (clay) tablet, document, letter, to write, read a tablet; very plump} ḫa-ru-mu-tum {enclosed in envelope} ša ší-bi-a ša me-er-e {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} i-dí-a-bi₄-im",Certified tablets with my witnesses concerning the sons of Iddin-abum.
091abe17-bf55-4912-b402-15442365622a,65a99ebd-0c95-4d73-8fa7-9cbd9d0f8fd1,a-na a-lá-ḫi-im ú zu-ku-a qí-bi-ma um-ma PUZUR₄-a-šur-ma 13 ma-na AN.NA en-nam-a-šur a-mì-ša-am ub-lam a-ḫu-a a-tù-nu šu-ma AN.NA i-dí-na-ku-nu-ti AN.NA ku-un-kà-ma šé-bi-lá-nim šu-ma KÙ.BABBAR qá-dí AN.NA i-dí-na-ku-nu-ti ší-ma-am ša ba-lá-ṭí-a ša-ma-ma iš-tí a-li-ki pá-ni-ú-tí-ma šé-bi-lá-nim šu-ma dam-qá-a a-na a-lim{ki} ḫa-ra-šu 1 ma-na KÙ.BABBAR dí-na-šu-ma ki-ma a-na-ku AN.NA a-ma-kam ú-šé-li-a-ku-ni šu-ut AN.NA šál-ma-am lu-šé-li-am,"a-na a-lá-ḫi-im ú zu-ku-a qí-bi-ma {to say, speak, command} um-ma PUZUR₄-a-šur-ma 13 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} AN.NA {I; me, as for me} en-nam-a-šur a-mì-ša-am ub-lam {to carry, bring} a-ḫu-a a-tù-nu {you} šu-ma AN.NA {I; me, as for me} i-dí-na-ku-nu-ti {Ass. base for} AN.NA {I; me, as for me} ku-un-kà-ma {to seal; (a type of oil) Mari} šé-bi-lá-nim {to carry, bring} šu-ma KÙ.BABBAR {silver, price; money} qá-dí AN.NA {I; me, as for me} i-dí-na-ku-nu-ti {Ass. base for} ší-ma-am ša ba-lá-ṭí-a {(an ornament) Qatna; without; life, for X's life, vigour, good health, during your life-time, loss of life, (eternal) life, life(-giving) spell/plant, provisions, food, (meagre) livelihood, small profit, next year; to live} ša-ma-ma {to buy, purchase} iš-tí a-li-ki {'going; goer'; philandering, precedence} pá-ni-ú-tí-ma {first, earlier; front} šé-bi-lá-nim {to carry, bring} šu-ma dam-qá-a a-na a-lim{ki} ḫa-ra-šu {way, road; journey, caravan} 1 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} dí-na-šu-ma {Ass. base for} ki-ma a-na-ku {I; me, as for me} AN.NA {I; me, as for me} a-ma-kam {there, from there} ú-šé-li-a-ku-ni šu-ut AN.NA {I; me, as for me} šál-ma-am lu-šé-li-am",To Al-ahum and Zukuwa from Puzur-Aššur:
099eb63c-4a3c-4bca-baf4-705a46083a49,f252c340-b451-4c1f-9fc7-22380d7965d1,ma-na KÙ.BABBAR iš-ra-tim pu-šu-ki-in DUMU bu-za-zu i-na ku-bu-ur-na-at nu-ša-dí-in-ma ŠÀ.BA 1 ma-na KÙ.BABBAR šu-sú-in DUMU áb-lá-ma-sí ú a-šùr-i-dí DUMU a-da-da ku-nu-ki ša wa-bar-tim ú ku-nu-ki-a a-na kà-ri-im,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} iš-ra-tim {chapel, shrine, shrine, chapel, shrine, pious donation; one-tenth; plan, ground-plan, to lay out plan} pu-šu-ki-in DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} bu-za-zu i-na ku-bu-ur-na-at nu-ša-dí-in-ma {Ass. base for} ŠÀ.BA {near, on hand, available, relative, quickly, soon; centre, interior; internal} 1 ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} šu-sú-in DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} áb-lá-ma-sí ú a-šùr-i-dí DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} a-da-da ku-nu-ki ša wa-bar-tim {(a small Ass. trading colony) OA;} ú ku-nu-ki-a {seal} a-na kà-ri-im","One and a half mina of silver, the tithe, we collected from Pušu-ken, son of Buzāzu, in Kuburnat, and 1 mina of silver thereof Su-Suen, son of Abi-lamassi, and Aššur-idi, son of Adada, are bringing to the kārum under the seal of the wabartum and my seal."
099eb63c-4a3c-4bca-baf4-705a46083a49,3e152c75-3a3e-4f7e-8907-e5fc5b16db8a,i-ni-iš-ú ½ ma-na KÙ.BABBAR i-na tù-ùḫ-pí-a a-šùr-ma-lik DUMU ku-ra-ra e-pu-ul a-na kà-ri-im i-ša-qal 15,"i-ni-iš-ú {to lift, carry; to be distant; withdraw} ½ ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} i-na tù-ùḫ-pí-a a-šùr-ma-lik DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} ku-ra-ra e-pu-ul {to pay; answer; to be (too) late} a-na kà-ri-im i-ša-qal {to take away; to weigh, pay; balance, suspend} 15","For ½ mina of silver Aššur-malik, Kurara’ son, gave his promise in Tuhpiya, he will pay to the kārum."
099eb63c-4a3c-4bca-baf4-705a46083a49,b76d89a3-1f94-477a-928c-86c0edce7ab4,GÍN KÙ.BABBAR DUMU a-lu-lá-a i-na ḫa-na-ak-na-ak nu-ša-dí-ma ku-nu-ki-ni li-ba-a ù ku-bi-a i-ni-iš-ú ⅓,"GÍN {shekel} KÙ.BABBAR {silver, price; money} DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} a-lu-lá-a i-na ḫa-na-ak-na-ak nu-ša-dí-ma {to throw (down); lay down} ku-nu-ki-ni {seal} li-ba-a ù ku-bi-a i-ni-iš-ú {to lift, carry; to be distant; withdraw} ⅓",Fifteen shekels of silver we collected from Alulaya’s son in Hanaknak and under our seals Libaya and Kubiya are bringing it.
099eb63c-4a3c-4bca-baf4-705a46083a49,c153b635-1640-4e48-bd38-d210b0b21dd3,ma-na KÙ.BABBAR ša-du-a-tám ni-mar-sú-in DUMU da-dí-a i-na du-ur-ḫu-mì-it nu-ša-dí 1 ½,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} ša-du-a-tám {(a commercial tax) OA;} ni-mar-sú-in DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} da-dí-a i-na du-ur-ḫu-mì-it nu-ša-dí {to throw (down); lay down} 1 ½","One third mina of silver, šaddu-utu-tax we levied from Nimar-Suen, son of Dadiya, in Durhumit."
099eb63c-4a3c-4bca-baf4-705a46083a49,a3df4cab-01dc-484b-87dd-651297079e8c,GÍN KÙ.AN iš-ra-tim šu-ma-bi₄-a DUMU a-šùr-e-li-tí nu-ša-dí-ma ku-nu-ke-e ša kà-ri-im du-ur-ḫu-mì-it i-na ší-na-ḫu-tim IGI wa-bar-tim a-na šu-a-nim DUMU me-na-nim ù ma-num-ki-{d}IŠKUR áp-qí-id-ma a-na kà-ri-im i-ni-iš-ú 10,"GÍN {shekel} KÙ.AN {status of a maid, female slave; meteoric iron} iš-ra-tim {chapel, shrine, shrine, chapel, shrine, pious donation; one-tenth; plan, ground-plan, to lay out plan} šu-ma-bi₄-a DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} a-šùr-e-li-tí nu-ša-dí-ma {to throw (down); lay down} ku-nu-ke-e {seal} ša kà-ri-im du-ur-ḫu-mì-it i-na ší-na-ḫu-tim IGI wa-bar-tim {(a small Ass. trading colony) OA;} a-na šu-a-nim DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} me-na-nim ù ma-num-ki-{d}IŠKUR áp-qí-id-ma {to entrust; care for; appoint} a-na kà-ri-im i-ni-iš-ú {to lift, carry; to be distant; withdraw} 10","1 ½ shekel of meteoric iron, the tithe, we levied from Sumi-abia, son of Aššur-elliti, and under the seals of kārum Durhumit I entrusted it in Sinahuttum, before the warbartum to Su-Anum, son of Menānum, and Mannum-ki-Adad, who are bringing it to the kārum."
099eb63c-4a3c-4bca-baf4-705a46083a49,f99fb6b9-a600-41dd-9025-70e93654c998,GÍN KÙ.BABBAR ša-du-a-tám bu-ṣí-a ša ku-bu-ur-na-at i-na tù-ùḫ-pí-a nu-ša-dí-ma ku-nu-ki-ni {d}EN.LÍL-ba-ni DUB.SAR a-na kà-ri-im i-ni-ší-i ½,"GÍN {shekel} KÙ.BABBAR {silver, price; money} ša-du-a-tám {(a commercial tax) OA;} bu-ṣí-a ša ku-bu-ur-na-at i-na tù-ùḫ-pí-a nu-ša-dí-ma {to throw (down); lay down} ku-nu-ki-ni {seal} {d}EN.LÍL-ba-ni DUB.SAR a-na kà-ri-im i-ni-ší-i {to lift, carry; to be distant; withdraw} ½","Ten shekels of silver, šaddu-utu-tax, we levied from Busia of Kuburnat in Tuhpiya and under our seals Enlil-bani, the scribe, is bringing it to the kārum."
099eb63c-4a3c-4bca-baf4-705a46083a49,9f7e4eb1-1353-4fe8-9837-3449db819e8b,ma-na KÙ.BABBAR ša-du-a-tám ṣú,"ma-na {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} KÙ.BABBAR {silver, price; money} ša-du-a-tám {(a commercial tax) OA;} ṣú","Half a mina of silver, šaddu-utu-tax, we levied from the servants of Mannum-balum-Aššur, son of Kakua."
099eb63c-4a3c-4bca-baf4-705a46083a49,34a19000-7c51-422a-a98d-55fbd4fb7ed3,,,"<gap> silver, šaddu-utu-tax, we levied from-Aššur son of and in we entrusted it to <gap> and under our seals he is bringing it to the kārum."
099eb63c-4a3c-4bca-baf4-705a46083a49,56e96171-963a-40e8-95cf-348a68100fb6,,,"<gap> silver om Tišmurna we levied from-bani, and to , the son of Anina we entrusted it of the son of Hanana <gap> 4 shekels of silver, <gap> I took from Aššur-bani and Serserum and in durhumit I sold them to Ištar-pilah, the interpreter, for 16 shekels of silver which I am carrying with me under the seals of the kārum."
099eb63c-4a3c-4bca-baf4-705a46083a49,64e567eb-690e-488a-afb9-59efdd067912,,,"Three shekels of silver we levied from Aššur-taklku, son of Alahum."
099eb63c-4a3c-4bca-baf4-705a46083a49,8ca2171e-f218-4223-913e-a413c1e045e1,,,and when the ruler of Hattuš went up to Wašhaniya and to Baniharsum <gap> a kutānu-textile for <gap> as payment for the textile <gap> Adad-bāni <gap> in Hattuš
0ac28a97-2e12-418e-89e7-87b30b6724f9,817d095d-e0b4-461c-9027-4ef8bc4eb1c3,a-na ku-li-a qí-bi₄-ma um-ma a-ba-ba-a-ma,"a-na ku-li-a qí-bi₄-ma {to say, speak, command} um-ma a-ba-ba-a-ma","To Kuliya, thus says Ababaya:"
0ac28a97-2e12-418e-89e7-87b30b6724f9,fc073121-d51c-45b1-bb9a-f352e89cfdaa,šál-ma-ni ṣú-ḫu-ur-kà ša-lim ni-šu-kà šál-mu,šál-ma-ni ṣú-ḫu-ur-kà ša-lim ni-šu-kà šál-mu,"We are well, your youngsters are well, and your people are well."
0ac28a97-2e12-418e-89e7-87b30b6724f9,75f57398-e374-44a7-9881-517ee5ef5257,ki-ma ku-a-tí i-<gap> a-bi₄-kà a-<gap> a-wa-tí-kà <gap> i-ṣé-ri-a <gap> ma-num,"ki-ma ku-a-tí i-<gap> a-bi₄-kà a-<gap> a-wa-tí-kà {word; matter} <gap> i-ṣé-ri-a <gap> ma-num {who?, who(so)ever; everyone who, each, every (single) person, anyone else; what?; who(so)ever, nobody, everybody}",Like Instead of your <gap> of your father <gap> your words <gap> on me <gap>
0ac28a97-2e12-418e-89e7-87b30b6724f9,e2b4605c-261b-4340-ab64-0104d6a47767,<gap> li-dí-nam <gap> ša ta-<gap> té-tap-ša-ni <gap> na,<gap> li-dí-nam {Ass. base for} <gap> ša ta-<gap> té-tap-ša-ni <gap> na,Who could give me <gap>
0ac28a97-2e12-418e-89e7-87b30b6724f9,42f4197c-5c6d-4e52-8461-57b1bb1fccfa,<gap> lá i-<gap> e tù-kà-<gap> iš-tù na-áš-pè-er-ta-kà lá ta-lá-kà-ni mì-nam ša ta-áš-ta-na-pá-ra-ni um-ma,"<gap> lá {to be(come) little} i-<gap> e tù-kà-<gap> iš-tù na-áš-pè-er-ta-kà {(a garment) OAkk; message, commission, written message, letter, mission, embassy, instruction, assignment, to carry out an errand, fulfil a mission, to conduct business, business manager, agent, on behalf of, person under commission} lá {to be(come) little} ta-lá-kà-ni {to go} mì-nam ša ta-áš-ta-na-pá-ra-ni um-ma",By what you <gap> you have treated me <gap>
0ac28a97-2e12-418e-89e7-87b30b6724f9,8e515a91-11de-4954-8c03-542865c7ee74,a-ta-ma ṣú-ba-tí ḫa-am-ša-at šé-bi₄-li-im mì-nam ṣú-ḫa-ar-kà li-ku-ul mì-nam a-ṣí-tí-kà lá-áš-qú-ul šu-ma a-na a-bi₄-kà lá uš-té-ri-id um-ma šu-ut-ma ú-ḫa-lá-qú-nu GA ša-ni-a-tù,"a-ta-ma ṣú-ba-tí {textile, garment, textile, cloth, garment, clothing, cortex} ḫa-am-ša-at šé-bi₄-li-im mì-nam ṣú-ḫa-ar-kà li-ku-ul mì-nam a-ṣí-tí-kà {liter. 'that which goes out' [È- ]} lá-áš-qú-ul {to take away; to weigh, pay; balance, suspend} šu-ma a-na a-bi₄-kà lá {to be(come) little} uš-té-ri-id um-ma šu-ut-ma ú-ḫa-lá-qú-nu GA ša-ni-a-tù",<gap> do not <gap> since no letter of yours arrives here.
0ac28a97-2e12-418e-89e7-87b30b6724f9,7b649999-8faa-4782-8e57-6db1b9264ea3,i pì-šu ša-ak-na me-er-a-at-kà iš-tí-a ta-al-ta-<gap> um wa-áš-ba-at,"i pì-šu {beer-jar} ša-ak-na {to put, place, lay down} me-er-a-at-kà iš-tí-a ta-al-ta-<gap> um wa-áš-ba-at {to sit (down); dwell; to add, increase}",What is the purpose of constantly writing me as follows: Send me five textiles!
0ac28a97-2e12-418e-89e7-87b30b6724f9,cc61f074-7918-4cca-8c0e-67894152986f,<gap> ša É a-bi₄-ni tim <gap> áb e ta-ḫi-ri-<gap> ta-áp-ḫi-ra-am a-dí-in-ma,<gap> ša É {house} a-bi₄-ni tim <gap> áb e ta-ḫi-ri-<gap> ta-áp-ḫi-ra-am {(a temple collection)? OA;} a-dí-in-ma {Ass. base for},"What should your boy eat, what should I (use to) pay for your expenditures if I had not humbled myself for your father."
0ac28a97-2e12-418e-89e7-87b30b6724f9,8b2244b7-eeac-49b8-9c4a-1616ab8ca32d,GU₄ aṭ-bu-ùḫ ší-ru-um ša i-ri-u ša-áp-lá-nu-um i-tab-ku 4,"GU₄ {bull, ox, water, river ox, water buffalo, plough ox, rear ox (of team), trapezoid; threatening} aṭ-bu-ùḫ ší-ru-um ša i-ri-u ša-áp-lá-nu-um i-tab-ku 4",He said: He is destroying you <gap> he has evil intentions!
0ac28a97-2e12-418e-89e7-87b30b6724f9,227dd323-dfbb-4643-b69f-3e7b875b1093,GÚ URUDU ag-mur <gap>-KAM ṣú-ùḫ-ur-kà lá i-mu-ut,"GÚ URUDU ag-mur {completeness; to bring to conclusion, complete} <gap>-KAM ṣú-ùḫ-ur-kà lá {to be(come) little} i-mu-ut {to die}",Your daughter is keeps <gap> with me she lives <gap> of our paternal house <gap>
0ac28a97-2e12-418e-89e7-87b30b6724f9,d540e49e-c2b5-4d93-9c47-6cf76a059ef3,,,I have sold the savings and slaughtered the ox.
0ac28a97-2e12-418e-89e7-87b30b6724f9,0f42cab2-a371-4e59-b228-99a0b9824bef,,,The meat which remained they have stored below.
0ac28a97-2e12-418e-89e7-87b30b6724f9,47191674-80b7-44f7-a325-144d56d726f9,,,I have spent 4 talents of copper (for) your youngsters must not die!
0afc88d2-258e-4d6a-8c02-25b605573093,477c0773-228d-40b0-852a-28aaf38c2114,ù 7 ½ GÍN KÙ.GI pá-ša-lam a-šùr-i-mì-tí DUMU e-ta-a i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé,"ù 7 ½ GÍN {shekel} KÙ.GI pá-ša-lam {(a kind of) gold} a-šùr-i-mì-tí DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} e-ta-a i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé {to suffer; to take, take over}",Aššur-imittī
0afc88d2-258e-4d6a-8c02-25b605573093,1dbabe17-bd9d-4777-8023-0d44a424ae12,IGI e-nu-um-we-er DUMU šu-da-a IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi-im IGI DUMU a-bu-bu ta-ar-dí-im,"IGI e-nu-um-we-er DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} šu-da-a IGI i-lá-áš-ra-ni DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} sú-kà-li-a IGI en-na-sú-in DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} i-dí-a-bi-im IGI DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} a-bu-bu ta-ar-dí-im {addition(al), younger son}","Witnessed by Ennam-Wēr son of Šudaya, by Il-ašrannī son of Sukalliya, by Enna-Suen son of Iddin-abum, by Abūbu’s younger son."
0e330375-456e-4955-a1a5-083183efa458,d1af2429-a422-45e9-818b-9769a8026a9d,KÙ.BABBAR KI a-šur-ta-ak-lá-ku iš-tù ḫa-mu-uš-tim ša a-mur-IŠTAR ú a-šur-bé-el-a-wa-tim <gap>-i ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a 1 ½ GÍN.TA i-na ITU.1.KAM-im a-na ma-na-im ú-ṣa-áb,"KÙ.BABBAR {silver, price; money} KI a-šur-ta-ak-lá-ku iš-tù ḫa-mu-uš-tim {group of five, overseer of a group of five (merchants); a fifth} ša a-mur-IŠTAR ú a-šur-bé-el-a-wa-tim <gap>-i ITU.KAM {[ITI; also ITI.1.KAM; OA ITI.KAM; NB astr. ÁB]} té-i-na-tim li-mu-um {eponym (of year), eponymate, in his second eponymate, office of the eponym official; environs; family, tribe; encirclement} a-mur-a-šur DUMU {son, descendant; boy; status of son, to disinherit, status of adopted son (or daughter), to adopt, to put up for adoption} kà-ri-a 1 ½ GÍN.TA {shekel} i-na ITU.1.KAM-im {[ITI; also ITI.1.KAM; OA ITI.KAM; NB astr. ÁB]} a-na ma-na-im {mina (c. 480 grams), (standard) mina of PlN/the king, a mina-weight, small mina (= 1/3 shekel); to count, calculate; recite; to love} ú-ṣa-áb {to sit (down); dwell; to add, increase}",Aššur-taklāku owes 5 minas silver.
